2024-12-17 22:12:243 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:914 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (6b44f86f9564656b969913d30ad3024c)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:77 INFO  LoginPage :62 - Getting password field blank error message : [[ChromeDriver: chrome on windows (6b44f86f9564656b969913d30ad3024c)] -> xpath: //span[@class='oxd-text oxd-text--span oxd-input-field-error-message oxd-input-group__message']]
2024-12-17 23:12:920 INFO  LoginPage :41 - Enter User Name: 
2024-12-17 23:12:332 INFO  LoginPage :51 - Enter Password: test123
2024-12-17 23:12:672 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (d8c10582a803888ac20d632493dd5886)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:848 INFO  LoginPage :57 - Getting username field blank error message : [[ChromeDriver: chrome on windows (d8c10582a803888ac20d632493dd5886)] -> xpath: //div[@class='orangehrm-login-slot-wrapper']//div[1]//div[1]//span[1]]
2024-12-17 23:12:272 INFO  LoginPage :41 - Enter User Name: test123@gmail.com
2024-12-17 23:12:777 INFO  LoginPage :51 - Enter Password: test123
2024-12-17 23:12:983 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (0f76a8904de457a8606bca1ec336fed2)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:740 INFO  LoginPage :67 - Getting invalid credential error message : [[ChromeDriver: chrome on windows (0f76a8904de457a8606bca1ec336fed2)] -> xpath: //p[@class='oxd-text oxd-text--p oxd-alert-content-text']]
2024-12-17 23:12:363 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:758 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:63 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:900 INFO  HomePage :45 - Clicking on Admin link : [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: //li[1]//a[1]//span[1]]
2024-12-17 23:12:186 INFO  ViewSystemUserPage :117 - Verifying System User Text: [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2024-12-17 23:12:252 INFO  ViewSystemUserPage :122 - Clicking on Add button: [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary']]
2024-12-17 23:12:78 INFO  ViewSystemUserPage :127 - Verifying User added text: Add User
2024-12-17 23:12:111 INFO  AddUserPage :24 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: (//div[@class = 'oxd-select-wrapper'])[1]]
2024-12-17 23:12:289 INFO  AddUserPage :29 - Clicking on Admin option in UserRole drop-down : [[ChromeDriver: chrome on windows (64a4aa207ebd9fa286f5249184176e7d)] -> xpath: //span[contains(text(),'Admin')]]
2024-12-17 23:12:65 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:458 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:711 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:539 INFO  HomePage :45 - Clicking on Admin link : [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //li[1]//a[1]//span[1]]
2024-12-17 23:12:796 INFO  ViewSystemUserPage :117 - Verifying System User Text: [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2024-12-17 23:12:43 INFO  ViewSystemUserPage :176 - Enter Ananya23 to User Name field : [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2024-12-17 23:12:241 INFO  ViewSystemUserPage :196 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: (//i)[13]]
2024-12-17 23:12:411 INFO  ViewSystemUserPage :201 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //span[normalize-space()='Disabled']]
2024-12-17 23:12:535 INFO  ViewSystemUserPage :211 - Clicking on Search button : [[ChromeDriver: chrome on windows (a4e3ed8d9ae832b2ca6c215598fe0f99)] -> xpath: //button[normalize-space()='Search']]
2024-12-17 23:12:602 INFO  ViewSystemUserPage :220 - Getting UserName from record : Proxy element for: DefaultElementLocator 'By.xpath: (//div[@data-v-6c07a142])[1]'
2024-12-17 23:12:475 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:809 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:963 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (c19da1fe39dc0f0873a7c1cd66b8bfe0)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:942 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:372 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:629 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:445 INFO  HomePage :45 - Clicking on Admin link : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //li[1]//a[1]//span[1]]
2024-12-17 23:12:697 INFO  ViewSystemUserPage :117 - Verifying System User Text: [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2024-12-17 23:12:862 INFO  ViewSystemUserPage :176 - Enter Admin to User Name field : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2024-12-17 23:12:985 INFO  ViewSystemUserPage :180 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2024-12-17 23:12:191 INFO  ViewSystemUserPage :190 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //span[contains(text(),'ESS')]]
2024-12-17 23:12:376 INFO  ViewSystemUserPage :180 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2024-12-17 23:12:500 INFO  ViewSystemUserPage :190 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //span[contains(text(),'ESS')]]
2024-12-17 23:12:758 INFO  ViewSystemUserPage :196 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: (//i)[13]]
2024-12-17 23:12:926 INFO  ViewSystemUserPage :201 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //span[normalize-space()='Disabled']]
2024-12-17 23:12:49 INFO  ViewSystemUserPage :211 - Clicking on Search button : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //button[normalize-space()='Search']]
2024-12-17 23:12:179 INFO  ViewSystemUserPage :216 - Clicking on Reset button : [[ChromeDriver: chrome on windows (60c9c3c505d69fed6380110aeabdb644)] -> xpath: //button[normalize-space()='Reset']]
2024-12-17 23:12:468 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:922 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:306 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (647d57d2c8a87de4370951c4548e7c04)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:182 INFO  HomePage :45 - Clicking on Admin link : [[ChromeDriver: chrome on windows (647d57d2c8a87de4370951c4548e7c04)] -> xpath: //li[1]//a[1]//span[1]]
2024-12-17 23:12:280 INFO  ViewSystemUserPage :117 - Verifying System User Text: Proxy element for: DefaultElementLocator 'By.xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']'
2024-12-17 23:12:756 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:186 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:489 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (4c90e3a95452d3c8e212bdd56a01a886)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:28 INFO  LoginPage :41 - Enter User Name: Admin
2024-12-17 23:12:517 INFO  LoginPage :51 - Enter Password: admin123
2024-12-17 23:12:781 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //button[normalize-space()='Login']]
2024-12-17 23:12:694 INFO  HomePage :45 - Clicking on Admin link : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //li[1]//a[1]//span[1]]
2024-12-17 23:12:961 INFO  ViewSystemUserPage :117 - Verifying System User Text: [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2024-12-17 23:12:213 INFO  ViewSystemUserPage :176 - Enter Odis.Adalwin to User Name field : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2024-12-17 23:12:246 INFO  ViewSystemUserPage :180 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2024-12-17 23:12:593 INFO  ViewSystemUserPage :190 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //span[contains(text(),'ESS')]]
2024-12-17 23:12:778 INFO  ViewSystemUserPage :180 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2024-12-17 23:12:932 INFO  ViewSystemUserPage :190 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //span[contains(text(),'ESS')]]
2024-12-17 23:12:282 INFO  ViewSystemUserPage :196 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: (//i)[13]]
2024-12-17 23:12:469 INFO  ViewSystemUserPage :201 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //span[normalize-space()='Disabled']]
2024-12-17 23:12:615 INFO  ViewSystemUserPage :211 - Clicking on Search button : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //button[normalize-space()='Search']]
2024-12-17 23:12:756 INFO  ViewSystemUserPage :216 - Clicking on Reset button : [[ChromeDriver: chrome on windows (98fae6c201f94f3e95c6d0205c487ba7)] -> xpath: //button[normalize-space()='Reset']]
